,activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value,action_type,unit_scale,assay_tax_id,assay_organism,pK,standard_inchi_key
815,578551,195384,11459,222126,193280,=,640000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,640.0,uM,,,,1e-09,10298,Human alphaherpesvirus 1,3.193820026016113,WQCIWQDQDKCORU-VAIKXJNYSA-N
816,580886,195384,11459,222138,193208,=,11300.0,nM,1,IC50,,,0,4.95,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,11.3,uM,,,,1e-09,10298,Human alphaherpesvirus 1,4.94692155651658,MPOROIRTTIWCOX-MMLPPSPCSA-N
817,584586,195384,11459,222130,193154,=,5100.0,nM,1,IC50,,,0,5.29,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.1,uM,,,,1e-09,10298,Human alphaherpesvirus 1,5.292429823902063,XMKNKIOBKWJSAZ-MDWLARINSA-N
818,585853,195384,11459,222132,193080,=,2600.0,nM,1,IC50,,,0,5.58,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.6,uM,,,,1e-09,10298,Human alphaherpesvirus 1,5.585026652029182,XMSNUILEXCHDAF-USFQEDDRSA-N
819,585855,195384,11459,222129,193153,=,3700.0,nM,1,IC50,,,0,5.43,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.7,uM,,,,1e-09,10298,Human alphaherpesvirus 1,5.431798275933005,XNKWVVKWYAKSKL-FIMHQZNMSA-N
820,585857,195384,11459,222140,192819,=,2200.0,nM,1,IC50,,,0,5.66,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.2,uM,,,,1e-09,10298,Human alphaherpesvirus 1,5.657577319177793,RMKXGWJNOUJPHV-AOFRSIEYSA-N
821,588294,195384,11459,222137,193186,=,5400.0,nM,1,IC50,,,0,5.27,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.4,uM,,,,1e-09,10298,Human alphaherpesvirus 1,5.267606240177032,SGJWQNVXXIURRS-VAIKXJNYSA-N
822,589590,195384,11459,222124,193136,>,1000000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1000.0,uM,,,,1e-09,10298,Human alphaherpesvirus 1,3.0,SJERUKYJTDMEHZ-WRHUPJLPSA-N
823,592235,195384,11459,222136,193124,=,395000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,395.0,uM,,,,1e-09,10298,Human alphaherpesvirus 1,3.40340290437354,PFVARFOWINWSRX-WRHUPJLPSA-N
824,561311,195385,11459,222120,23677,=,60000.0,nM,1,IC50,,,0,4.22,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,60.0,uM,,,,1e-09,10298,Human alphaherpesvirus 1,4.221848749616356,FXXZRFUMSFDETL-CEDRMGBBSA-N
825,633331,195386,13053,229137,198436,=,115000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,115000.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,3.939302159646388,ZDHXLKZWHSTKHE-XZSZPMDUSA-N
826,634395,195386,13053,229141,199159,=,22.0,nM,1,IC50,,,0,7.66,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,22.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,7.657577319177793,ATGQQKQFERAHRD-WXNYECDESA-N
827,634424,195386,13053,229136,1154486,=,61.0,nM,1,IC50,,,0,7.21,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,61.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,7.214670164989233,BZKXKMDRRYJXNM-SSTLMFPBSA-N
828,636654,195386,13053,229142,159801,=,7.5,nM,1,IC50,,,0,8.12,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,7.5,nM,,,,1e-09,10298,Human alphaherpesvirus 1,8.1249387366083,ZAMMUEWTTYTLIK-DTSFCTBBSA-N
829,636665,195386,13053,229139,198440,=,340.0,nM,1,IC50,,,0,6.47,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,340.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,6.468521082957745,QFCXVCSIQMITJP-IEOQJQNDSA-N
830,636666,195386,13053,229138,198439,=,8800.0,nM,1,IC50,,,0,5.06,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,8800.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,5.055517327849831,WIAXSKZWECGXJA-HOGRAXFGSA-N
831,640399,195386,13053,229124,23749,=,180.0,nM,1,IC50,,,0,6.75,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,180.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,6.7447274948966935,RDYCCDUYPPTUMP-WDEDYMKJSA-N
832,640400,195386,13053,229119,109633,=,880.0,nM,1,IC50,,,0,6.06,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,880.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,6.055517327849832,AQBCDIPFESZHSZ-KKYXJMJZSA-N
833,644163,195386,13053,229118,159488,=,5.0,nM,1,IC50,,,0,8.3,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,8.301029995663981,JALCGZQVJCGGDO-PONGSQKHSA-N
834,647639,195386,13053,229135,198434,=,36.0,nM,1,IC50,,,0,7.44,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,36.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,7.443697499232712,NTQGXYSVKNOEQH-YOLJOIBXSA-N
835,651287,195386,13053,229134,198598,=,22.0,nM,1,IC50,,,0,7.66,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,22.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,7.657577319177793,IZVTUJXRZDURJX-AKLSFAGMSA-N
836,651288,195386,13053,229125,198865,=,860.0,nM,1,IC50,,,0,6.07,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,860.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,6.0655015487564325,PQOWYSIMYNJTLG-NEKODSHDSA-N
837,652443,195386,13053,229143,159741,=,4.0,nM,1,IC50,,,0,8.4,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,4.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,8.397940008672037,PZOKWCKJARSRIA-YOLJOIBXSA-N
838,652461,195386,13053,229122,166916,=,43.0,nM,1,IC50,,,0,7.37,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,43.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,7.366531544420414,YBXVNJUHCJDTMR-NEUULRRLSA-N
839,652462,195386,13053,229117,198723,=,34.0,nM,1,IC50,,,0,7.47,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,34.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,7.468521082957745,NGQWYGQBJMCKRQ-DTSFCTBBSA-N
840,654756,195386,13053,229140,198441,=,11000.0,nM,1,IC50,,,0,4.96,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,11000.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,4.958607314841775,PQOWYSIMYNJTLG-QMIPHYMYSA-N
841,654763,195386,13053,229120,109212,=,860.0,nM,1,IC50,,,0,6.07,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,860.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,6.0655015487564325,FCTDFLWGJPMSQB-CIEVZJJWSA-N
842,658434,195386,13053,229144,160446,=,0.7,nM,1,IC50,,,0,9.15,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.7,nM,,,,1e-09,10298,Human alphaherpesvirus 1,9.154901959985743,AGVDOEDTEWLKPJ-GMQPWBGISA-N
843,658449,195386,13053,229123,167635,=,58000.0,nM,1,IC50,,,0,4.24,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,58000.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,4.236572006437063,NCQHKVZIYZMHRJ-KZVLABISSA-N
844,659745,195386,13053,229126,23774,=,4000.0,nM,1,IC50,,,0,5.4,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,4000.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,5.3979400086720375,QDQRVUVRQQHRNM-ZCBIBPQVSA-N
845,665968,195386,13053,229145,159740,=,1.0,nM,1,IC50,,,0,9.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,9.0,KHGXQGMNQMAHKJ-QSAKORRRSA-N
846,671038,195386,13053,229115,110583,=,24.0,nM,1,IC50,,,0,7.62,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,24.0,nM,,,,1e-09,10298,Human alphaherpesvirus 1,7.619788758288394,CRDIJHAZNROVAL-PONGSQKHSA-N
847,671058,195386,13053,229121,198918,=,6.4,nM,1,IC50,,,0,8.19,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6.4,nM,,,,1e-09,10298,Human alphaherpesvirus 1,8.193820026016112,VTABFDXOHRLLHO-IHBRBHLJSA-N
848,791106,195388,11288,134163,119723,=,8.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,8.0,%,,,,,10298,Human alphaherpesvirus 1,,JJPMEQJDPDXZFN-AWQFTUOYSA-N
849,792442,195388,11288,134157,120290,=,0.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,0.0,%,,,,,10298,Human alphaherpesvirus 1,,DBDORRYSMNZHCF-RGVLZGJSSA-N
850,794586,195388,11288,134167,120724,=,27.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,27.0,%,,,,,10298,Human alphaherpesvirus 1,,NIBQFXKMMCZZNU-VXLYETTFSA-N
851,795716,195388,11288,134153,119664,=,38.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,38.0,%,,,,,10298,Human alphaherpesvirus 1,,ZWFNQUPYTFINHO-VXLYETTFSA-N
852,795723,195388,11288,134165,119759,=,31.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,31.0,%,,,,,10298,Human alphaherpesvirus 1,,KYMCDMPGPVKPPK-RGVLZGJSSA-N
853,795730,195388,11288,134171,120051,=,0.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,0.0,%,,,,,10298,Human alphaherpesvirus 1,,MPHIIVGFJMUAIK-VXLYETTFSA-N
854,796841,195388,11288,134175,120174,=,41.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,41.0,%,,,,,10298,Human alphaherpesvirus 1,,DFVPHOMSNBKKNX-RQZCQDPDSA-N
855,801596,195388,11288,134166,119760,=,24.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,24.0,%,,,,,10298,Human alphaherpesvirus 1,,HOENGRBQWLXHEY-VXLYETTFSA-N
856,801603,195388,11288,134162,120444,=,22.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,22.0,%,,,,,10298,Human alphaherpesvirus 1,,UFAJOETWSOYHSY-ODCIPOBUSA-N
857,801610,195388,11288,134172,120052,=,30.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,30.0,%,,,,,10298,Human alphaherpesvirus 1,,VCVUIETUULEIFI-VXLYETTFSA-N
858,804068,195388,11288,134159,120390,=,59.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,59.0,%,,,,,10298,Human alphaherpesvirus 1,,HPITWVOOHHUKCQ-LSHDLFTRSA-N
859,804077,195388,11288,134156,119547,=,0.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,0.0,%,,,,,10298,Human alphaherpesvirus 1,,YYLKOELWSMRYHV-VXLYETTFSA-N
860,804087,195388,11288,134152,119663,=,15.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,15.0,%,,,,,10298,Human alphaherpesvirus 1,,PZIVDWOJSCWYIB-VXLYETTFSA-N
861,805402,195388,11288,134184,120930,=,7.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,7.0,%,,,,,10298,Human alphaherpesvirus 1,,NWIGGJNBNLBREV-LICLKQGHSA-N
862,806670,195388,11288,134150,120258,=,15.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,15.0,%,,,,,10298,Human alphaherpesvirus 1,,INDNUZGVDZBBFV-LSHDLFTRSA-N
863,806679,195388,11288,134154,119701,=,61.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,61.0,%,,,,,10298,Human alphaherpesvirus 1,,XEFYKEQDPVBEGM-VXLYETTFSA-N
864,806686,195388,11288,134168,120620,=,18.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,18.0,%,,,,,10298,Human alphaherpesvirus 1,,OMXQWYUDBNMLFZ-VXLYETTFSA-N
865,808127,195388,11288,134173,120754,=,14.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,14.0,%,,,,,10298,Human alphaherpesvirus 1,,ATVUFCMXMZNXIB-RQZCQDPDSA-N
866,811791,195388,11288,134147,120253,=,39.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,39.0,%,,,,,10298,Human alphaherpesvirus 1,,RPMMBVWROKDIKM-MDWZMJQESA-N
867,813117,195388,11288,134155,119546,=,50.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,50.0,%,,,,,10298,Human alphaherpesvirus 1,,DKEXNTQPKKSBOD-VXLYETTFSA-N
868,813124,195388,11288,134174,120784,=,38.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,38.0,%,,,,,10298,Human alphaherpesvirus 1,,DQYFSIKPJZNSGL-CJLVFECKSA-N
869,814254,195388,11288,134185,120931,=,25.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,25.0,%,,,,,10298,Human alphaherpesvirus 1,,CJHDJAAVDODPLI-XDHOZWIPSA-N
870,814261,195388,11288,134181,120838,=,7.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,7.0,%,,,,,10298,Human alphaherpesvirus 1,,NCSVUZFMMVHSLA-DJKKODMXSA-N
871,816773,195388,11288,134180,120800,=,6.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,6.0,%,,,,,10298,Human alphaherpesvirus 1,,FKQMQTUZMNOGNG-LSHDLFTRSA-N
872,816780,195388,11288,134158,120291,=,0.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,0.0,%,,,,,10298,Human alphaherpesvirus 1,,VEERDKIFENVEIT-RGVLZGJSSA-N
873,816787,195388,11288,134164,119758,=,29.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,29.0,%,,,,,10298,Human alphaherpesvirus 1,,BTPAIFZOWFEFBZ-AWQFTUOYSA-N
874,816796,195388,11288,134161,120443,=,0.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,0.0,%,,,,,10298,Human alphaherpesvirus 1,,OCKJAEKTVPDTLA-YBFXNURJSA-N
875,819148,195388,11288,134148,120222,=,14.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,14.0,%,,,,,10298,Human alphaherpesvirus 1,,JUHHTPJWOQXHOM-VCHYOVAHSA-N
876,819155,195388,11288,134170,120621,=,11.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,11.0,%,,,,,10298,Human alphaherpesvirus 1,,YIQUORJWYSMCNV-VCHYOVAHSA-N
877,820260,195388,11288,134182,120840,=,10.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,10.0,%,,,,,10298,Human alphaherpesvirus 1,,HVZKMFGJEHXGKG-LPYMAVHISA-N
878,820263,195388,11288,134151,119618,=,23.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,23.0,%,,,,,10298,Human alphaherpesvirus 1,,PLRAKQJJYGZNGQ-VXLYETTFSA-N
879,822413,195388,11288,134177,120205,=,57.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,57.0,%,,,,,10298,Human alphaherpesvirus 1,,UPIRIEKBQVFKPR-VCHYOVAHSA-N
880,823611,195388,11288,134178,120206,=,0.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,0.0,%,,,,,10298,Human alphaherpesvirus 1,,CEZAVDSJRKBNST-KEBDBYFISA-N
881,823618,195388,11288,134169,120661,=,53.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,53.0,%,,,,,10298,Human alphaherpesvirus 1,,LFQYVEKIPOWWHT-VXLYETTFSA-N
882,824919,195388,11288,134160,120391,=,6.7,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,6.7,%,,,,,10298,Human alphaherpesvirus 1,,GDWMBEYHDNEJCI-YBFXNURJSA-N
883,824926,195388,11288,134179,120836,=,45.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,45.0,%,,,,,10298,Human alphaherpesvirus 1,,RVJUBFQMYIUTPC-YBFXNURJSA-N
884,824933,195388,11288,134176,120176,=,51.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,51.0,%,,,,,10298,Human alphaherpesvirus 1,,DZBKZVTXCRYDJL-RQZCQDPDSA-N
885,826198,195388,11288,134149,120256,=,44.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,44.0,%,,,,,10298,Human alphaherpesvirus 1,,RFOHVRJZNNKHJV-VXLYETTFSA-N
886,827357,195388,11288,134183,120976,=,17.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,17.0,%,,,,,10298,Human alphaherpesvirus 1,,FNNUVXCEIARERO-NTUHNPAUSA-N
887,791107,195389,11288,134163,119723,=,59.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,59.0,,,,,,10298,Human alphaherpesvirus 1,,JJPMEQJDPDXZFN-AWQFTUOYSA-N
888,792443,195389,11288,134157,120290,=,29.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,29.0,,,,,,10298,Human alphaherpesvirus 1,,DBDORRYSMNZHCF-RGVLZGJSSA-N
889,794587,195389,11288,134167,120724,=,34.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,34.0,,,,,,10298,Human alphaherpesvirus 1,,NIBQFXKMMCZZNU-VXLYETTFSA-N
890,795717,195389,11288,134153,119664,=,34.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,34.0,,,,,,10298,Human alphaherpesvirus 1,,ZWFNQUPYTFINHO-VXLYETTFSA-N
891,795724,195389,11288,134165,119759,=,42.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,42.0,,,,,,10298,Human alphaherpesvirus 1,,KYMCDMPGPVKPPK-RGVLZGJSSA-N
892,795731,195389,11288,134171,120051,=,0.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,0.0,,,,,,10298,Human alphaherpesvirus 1,,MPHIIVGFJMUAIK-VXLYETTFSA-N
893,796842,195389,11288,134175,120174,=,27.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,27.0,,,,,,10298,Human alphaherpesvirus 1,,DFVPHOMSNBKKNX-RQZCQDPDSA-N
894,801597,195389,11288,134166,119760,=,29.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,29.0,,,,,,10298,Human alphaherpesvirus 1,,HOENGRBQWLXHEY-VXLYETTFSA-N
895,801604,195389,11288,134162,120444,=,21.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,21.0,,,,,,10298,Human alphaherpesvirus 1,,UFAJOETWSOYHSY-ODCIPOBUSA-N
896,801611,195389,11288,134172,120052,=,7.5,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,7.5,,,,,,10298,Human alphaherpesvirus 1,,VCVUIETUULEIFI-VXLYETTFSA-N
897,804069,195389,11288,134159,120390,=,80.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,80.0,,,,,,10298,Human alphaherpesvirus 1,,HPITWVOOHHUKCQ-LSHDLFTRSA-N
898,804078,195389,11288,134156,119547,=,27.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,27.0,,,,,,10298,Human alphaherpesvirus 1,,YYLKOELWSMRYHV-VXLYETTFSA-N
899,804088,195389,11288,134152,119663,=,47.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,47.0,,,,,,10298,Human alphaherpesvirus 1,,PZIVDWOJSCWYIB-VXLYETTFSA-N
900,805403,195389,11288,134184,120930,=,13.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,13.0,,,,,,10298,Human alphaherpesvirus 1,,NWIGGJNBNLBREV-LICLKQGHSA-N
901,806671,195389,11288,134150,120258,=,40.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,40.0,,,,,,10298,Human alphaherpesvirus 1,,INDNUZGVDZBBFV-LSHDLFTRSA-N
902,806680,195389,11288,134154,119701,=,99.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,99.0,,,,,,10298,Human alphaherpesvirus 1,,XEFYKEQDPVBEGM-VXLYETTFSA-N
903,806687,195389,11288,134168,120620,=,35.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,35.0,,,,,,10298,Human alphaherpesvirus 1,,OMXQWYUDBNMLFZ-VXLYETTFSA-N
904,808128,195389,11288,134173,120754,=,27.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,27.0,,,,,,10298,Human alphaherpesvirus 1,,ATVUFCMXMZNXIB-RQZCQDPDSA-N
905,811792,195389,11288,134147,120253,=,14.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,14.0,,,,,,10298,Human alphaherpesvirus 1,,RPMMBVWROKDIKM-MDWZMJQESA-N
906,813118,195389,11288,134155,119546,=,72.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,72.0,,,,,,10298,Human alphaherpesvirus 1,,DKEXNTQPKKSBOD-VXLYETTFSA-N
907,813125,195389,11288,134174,120784,=,23.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,23.0,,,,,,10298,Human alphaherpesvirus 1,,DQYFSIKPJZNSGL-CJLVFECKSA-N
908,814255,195389,11288,134185,120931,=,21.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,21.0,,,,,,10298,Human alphaherpesvirus 1,,CJHDJAAVDODPLI-XDHOZWIPSA-N
909,814262,195389,11288,134181,120838,=,48.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,48.0,,,,,,10298,Human alphaherpesvirus 1,,NCSVUZFMMVHSLA-DJKKODMXSA-N
910,816774,195389,11288,134180,120800,=,11.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,11.0,,,,,,10298,Human alphaherpesvirus 1,,FKQMQTUZMNOGNG-LSHDLFTRSA-N
911,816781,195389,11288,134158,120291,=,32.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,32.0,,,,,,10298,Human alphaherpesvirus 1,,VEERDKIFENVEIT-RGVLZGJSSA-N
912,816788,195389,11288,134164,119758,=,68.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,68.0,,,,,,10298,Human alphaherpesvirus 1,,BTPAIFZOWFEFBZ-AWQFTUOYSA-N
913,816797,195389,11288,134161,120443,=,23.0,,0,Inhibitory index,,,0,,BAO_0000179,,,,,,1,Inhibitory index,=,23.0,,,,,,10298,Human alphaherpesvirus 1,,OCKJAEKTVPDTLA-YBFXNURJSA-N
